task,instance_id,condition,gold_answer,bertscore_f1,bt_bertscore,gpt_orig_answer,gpt_para_answer,gpt_orig_logprob,gpt_para_logprob,llama_orig_answer,llama_para_answer,gemma_orig_answer,gemma_para_answer,gpt_consistent,gpt_orig_correct,gpt_para_correct,gpt_semantic_drift,llama_consistent,llama_orig_correct,llama_para_correct,llama_semantic_drift,gemma_consistent,gemma_orig_correct,gemma_para_correct,gemma_semantic_drift,gpt_logprob_gap
boolq,2251,syntactic,0,0.9117607474327089,0.8967245817184448,False,False,-0.00053539796,-0.00016408764,"False. Based on the passage provided, it is not stated that one has to be from America to participate in American's Got Talent. The text mentions ""across the United States and abroad,"" indicating that people from different countries can audition for the show",False,False,"False. While the passage mentions that the show attracts participants from various parts of the world, it does not explicitly state that being from America is required for participation. Therefore, it is not necessarily true that being from America is a requirement to be on America",True,True,True,0.0,False,False,True,0.16749424,False,True,False,0.16271377,-0.00037131032000000004
boolq,2251,voice,0,0.922492265701294,0.908156394958496,False,False,-0.00067562,-0.00025359125,"False. Based on the passage provided, it is not stated that one has to be from America to participate in American's Got Talent. The text mentions ""across the United States and abroad,"" indicating that people from different countries can audition for the show",False,False,"False. According to the passage, ""The show attracts a variety of participants, from across the United States and abroad, to take part."" This indicates that anyone can audition for the show regardless of their country of origin. Therefore, it is not necessary",True,True,True,0.0,False,False,True,0.16749424,False,True,False,0.16429704,-0.00042202875000000006
boolq,2251,formality,0,0.9174900650978088,0.906010091304779,False,False,-0.00067562,-0.00047178348,"False. Based on the passage provided, it is not stated that one has to be from America to participate in American's Got Talent. The text mentions ""across the United States and abroad,"" indicating that people from different countries can audition for the show",False,False,"False. According to the passage, the show ""attracts a variety of participants, from across the United States and abroad, to take part."" Therefore, it is not necessary to be from America to participate in America's Got Talent. Instead, anyone",True,True,True,0.0,False,False,True,0.16749424,False,True,False,0.1674602,-0.00020383652000000003
boolq,676,lexical,0,0.927853226661682,0.9325383305549622,False,False,-0.035499748,-0.0019308975,False,False,True,False.,True,True,True,0.0,True,True,True,9.536743e-07,False,False,False,0.059726357,-0.0335688505
boolq,676,syntactic,0,0.927853226661682,0.9325383305549622,False,False,-0.030873358,-0.0019543255,False,False,True,False.,True,True,True,0.0,True,True,True,9.536743e-07,False,False,False,0.059726357,-0.0289190325
boolq,676,voice,0,0.9170888066291808,0.917088747024536,False,False,-0.03186271,-0.0011029451,False,False,True,False.,True,True,True,0.0,True,True,True,9.536743e-07,False,False,False,0.059726357,-0.030759764900000004
boolq,676,formality,0,0.9301407933235168,0.9325383305549622,False,False,-0.035499748,-0.0014746295,False,False,True,False.,True,True,True,0.0,True,True,True,9.536743e-07,False,False,False,0.059726357,-0.0340251185
boolq,1085,lexical,1,0.9142919182777404,0.9408656358718872,True,True,-0.006681629,-0.06158049,True,True,True,True.,True,True,True,0.0,True,True,True,-3.5762787e-07,False,True,False,0.03590381,0.054898861
boolq,1085,syntactic,1,0.9586345553398132,0.9543651938438416,True,True,-0.006681629,-0.030495984,True,True,True,True.,True,True,True,0.0,True,True,True,-3.5762787e-07,False,True,False,0.03590381,0.023814355000000002
boolq,1085,voice,1,0.9391364455223083,0.9634789228439332,True,True,-0.006681629,-0.14855202,True,True,True,False,True,True,True,0.0,True,True,True,-3.5762787e-07,False,True,False,0.034501314,0.141870391
boolq,1085,formality,1,0.970378875732422,0.9525864124298096,True,True,-0.006320982,-0.009332669,True,True,True,True.,True,True,True,0.0,True,True,True,-3.5762787e-07,False,True,False,0.03590381,0.003011687
boolq,2161,lexical,0,0.9102025032043456,0.9015882015228271,False,False,-0.012484465,-0.5137852,"False. The passage states that the plans for an imminent sequel were shelved because of the poor performance of the first film's box office, not because there was no sequel planned. Therefore, it can be concluded that there is not currently a movie after","False. The passage states that plans for an imminent sequel were shelved because the first installment did not perform well at the box office, but it does not mention any follow-up films. Therefore, we cannot conclude that there is a film following ""I","False. The passage does not mention any movies after ""I Am Number Four."" It only states that the sequel was shelved because of the disappointing performance of the original film. There is no information provided about any potential sequels or other films following this","False. The passage states that in 2011, Noxon told Collider.com that plans for an imminent sequel were shelved due to the disappointing performance of the first installment at the box office. This implies that no films are currently being developed",True,True,True,0.0,False,False,False,0.064761996,False,False,True,0.10575837,0.501300735
boolq,2161,syntactic,0,0.8984420895576477,0.8995239734649658,False,False,-0.012484465,-0.11658116,"False. The passage states that the plans for an imminent sequel were shelved because of the poor performance of the first film's box office, not because there was no sequel planned. Therefore, it can be concluded that there is not currently a movie after","True. The passage states that plans for an imminent sequel were shelved because the first installment was not performing well at the box office. This implies that there will be a sequel following ""I Am Number 4"". Therefore, the answer is true.","False. The passage does not mention any movies after ""I Am Number Four."" It only states that the sequel was shelved because of the disappointing performance of the original film. There is no information provided about any potential sequels or other films following this",True,True,True,True,0.0,False,False,False,0.07553685,False,False,False,0.18647814,0.104096695
boolq,2161,voice,0,0.9110448956489564,0.9088039994239808,False,False,-0.012484465,-0.0033359907,"False. The passage states that the plans for an imminent sequel were shelved because of the poor performance of the first film's box office, not because there was no sequel planned. Therefore, it can be concluded that there is not currently a movie after","True. Based on the passage provided, it is stated that plans for an imminent sequel were shelved due to the disappointing performance of the first installment at the box office. This implies that there was indeed a movie following ""I Am Number 4"".","False. The passage does not mention any movies after ""I Am Number Four."" It only states that the sequel was shelved because of the disappointing performance of the original film. There is no information provided about any potential sequels or other films following this","False. The passage states that in 2011, Noxon told Collider.com that plans for an imminent sequel were shelved due to the disappointing performance of the first installment at the box office. This implies that no new movies have been announced",True,True,True,0.0,False,False,False,0.076987326,False,False,True,0.1026507,-0.0091484743
boolq,2161,formality,0,0.9126254320144652,0.9117451310157776,False,False,-0.012484465,-0.0083025005,"False. The passage states that the plans for an imminent sequel were shelved because of the poor performance of the first film's box office, not because there was no sequel planned. Therefore, it can be concluded that there is not currently a movie after","True. Based on the passage, it is stated that plans for an imminent sequel were shelved due to the disappointing performance of the first installment at the box office. This implies that there was indeed a movie after ""I Am Number Four."" Therefore,","False. The passage does not mention any movies after ""I Am Number Four."" It only states that the sequel was shelved because of the disappointing performance of the original film. There is no information provided about any potential sequels or other films following this","False. The passage states that the sequel was shelved due to the disappointing performance of the first installment, not because it is still in production. Therefore, there is no mention of a movie after ""I Am Number 4"" being released. The",True,True,True,0.0,False,False,False,0.074958384,False,False,False,0.063473046,-0.0041819644999999996
boolq,2484,lexical,1,0.8822827339172363,0.8800950050354004,True,True,-0.0017793069,-0.008979119,"True. The passage states that ""Lake Geneva (French: le lac Léman or le Léman (lə (lak) lemɑ̂̃), sometimes le lac de Genève (lə lak də ʒ",False,True,False,True,True,True,0.0,False,False,False,0.22629613,False,True,False,0.034501314,0.007199812100000001
boolq,2484,syntactic,1,0.8894685506820679,0.8836506605148315,True,True,-0.0029721148,-0.00037156625,"True. The passage states that ""Lake Geneva (French: le lac Léman or le Léman (lə (lak) lemɑ̂̃), sometimes le lac de Genève (lə lak də ʒ",True,True,True,True,True,True,0.0,False,False,True,0.22144073,True,True,True,-2.3841858e-07,-0.00260054855
boolq,2484,voice,1,0.8894685506820679,0.8836506605148315,True,True,-0.0029721148,-0.00037156625,"True. The passage states that ""Lake Geneva (French: le lac Léman or le Léman (lə (lak) lemɑ̂̃), sometimes le lac de Genève (lə lak də ʒ",True,True,True,True,True,True,0.0,False,False,True,0.22144073,True,True,True,-2.3841858e-07,-0.00260054855
boolq,2484,formality,1,0.899746835231781,0.8800950050354004,True,True,-0.0019617015,-0.0033231499,"True. The passage states that ""Lake Geneva (French: le lac Léman or le Léman (lə (lak) lemɑ̂̃), sometimes le lac de Genève (lə lak də ʒ",True,True,True,True,True,True,0.0,False,False,True,0.22144073,True,True,True,-2.3841858e-07,0.0013614484
boolq,1733,lexical,1,0.9611638784408568,0.8331034779548645,True,True,-0.0024808887,-0.0023383047,True,True,True,True,True,True,True,0.0,True,True,True,-3.5762787e-07,True,True,True,-2.3841858e-07,-0.00014258399999999985
boolq,867,lexical,0,0.954365849494934,0.9226913452148438,False,False,-0.04677566,-0.0058073285,"False. The passage states that Fruit Roll-Ups have an ""approximately the same nutritional profile as gummy bears,"" indicating they do not contain actual fruits but rather artificial ingredients. Therefore, the correct answer is False.","False. The passage states that Fruit Roll-Ups have an ""approximately the same nutritional profile as gummy"" which implies they are not made from real fruits but rather artificial ingredients. Therefore, the correct answer is False.","True. The passage states that ""Fruit Roll-Ups"" were marketed as being ""healthful, fruit-filled snacks,"" which implies they contain actual fruits. While the marketing may have been misleading, the fact remains that the product does contain real fruit",False,True,True,True,0.0,False,False,False,0.017255247,False,False,True,0.17141163,-0.040968331499999996
